FIPS,state,county name,income,unemployment_rate,less_HS,at_HS,some_college,BS_and_above,All Gender All Race,Male All Race,Female All Race,All Gender White,Male White,Female White,All Gender Black,Male Black,All Gender Hispanic,Male Hispanic,All Gender Asian and Pacific Islander,All Gender American Indian and Alaskan Native,Male American Indian and Alaskan Native,Female American Indian and Alaskan Native,Female Black,Female Hispanic,Male Asian and Pacific Islander,Female Asian and Pacific Islander
36097,NY,Schuyler County,57700,7.1,12.00304646,37.93602437,33.68621478,16.37471439,338.5,420.3,269.4,339.8,422.5,270.3,438.5,null,null,null,null,null,null,null,366.7,null,null,null
36099,NY,Seneca County,57200,5.7,16.36223099,34.98637159,30.03539319,18.61600423,295.5,371.8,236.5,301.1,380.9,238.8,363.2,344.9,null,null,null,null,null,null,null,null,null,null
36101,NY,Steuben County,59100,6.9,12.61347278,36.01750933,31.25238697,20.11663092,364.6,458.5,281.2,366.9,463.3,281.8,448.1,517.7,null,null,null,null,null,null,372,null,null,null
36103,NY,Suffolk County,105900,5.4,10.23116217,30.03259725,27.08870823,32.64753235,356.3,432.3,298,365.7,445.4,304.8,433,517.5,217.1,250,211.8,242.3,null,null,371.9,188.9,191.1,191.1
36105,NY,Sullivan County,60000,6.6,15.51601822,33.3675603,30.61571205,20.50070943,384.1,458.2,304.7,399.7,480.8,308.3,377.3,393.3,204.7,287.6,173.1,null,null,null,366.9,154.2,null,null
36107,NY,Tioga County,58600,6.1,8.470840868,37.97185805,30.01808318,23.5392179,335.3,405.8,273.8,338,411.2,274.9,434.3,486.2,250.6,null,null,null,null,null,340.6,null,null,null
36109,NY,Tompkins County,82000,4.4,6.922517657,20.08724553,23.11487329,49.87536352,284.8,348.8,239.9,291.5,360.3,243.2,460.1,344.8,null,null,94.8,null,null,null,406,null,null,null
36111,NY,Ulster County,69800,5.7,11.69631447,29.14004375,29.61827632,29.54536546,355.1,446,273.8,364.2,465,280.9,372,405.2,221.6,286.5,153.8,null,null,null,338.6,174.2,null,null
36113,NY,Warren County,65100,6.6,9.429554432,33.40908126,29.77955231,27.381812,307.5,385.4,250.5,313.2,391.7,254.8,null,null,null,null,null,null,null,null,null,null,null,null
36115,NY,Washington County,65100,6.1,13.30972341,43.67687273,25.98511678,17.02828708,312.8,406.9,245.2,316.7,413.7,249.7,174.7,135.6,null,null,null,null,null,null,255.3,null,null,null
36117,NY,Wayne County,66600,6.2,11.86361513,35.92869376,31.86361513,20.34407598,303.2,385.2,229.8,306.7,385.8,232.3,386.1,451.8,197.1,259.2,177.4,null,null,null,326.8,163.5,null,null
36119,NY,Westchester County,63000,5.2,12.57169253,21.97403258,20.66729084,44.78698405,290.4,366.4,235.1,294.4,375.7,233.8,398.6,514.4,162.9,185.1,111.1,null,null,null,325.4,146.3,87.8,87.8
36121,NY,Wyoming County,61700,6.6,12.93479346,40.42206171,32.18719835,14.45594648,356.2,445.6,287.6,359.9,452.5,286.7,359.8,272.1,254.4,192.8,161.4,391.6,506.8,327.3,342.7,283.9,null,null
36123,NY,Yates County,60100,5.7,14.88714486,37.17831721,24.80988015,23.12465778,305.3,416.6,227.9,308.5,422,230.6,364.5,null,null,null,null,null,null,null,null,null,null,null
37001,NC,Alamance County,51700,5.5,17.99445462,28.65379418,31.59164389,21.7601073,317.2,431.4,231.6,317.6,428.4,232.9,335.8,450.5,69.6,137.4,108.1,null,null,null,267.5,17.2,null,null
37003,NC,Alexander County,51100,5.5,22.02586709,39.19291568,27.64982328,11.13139395,297.2,400.3,229.9,296.7,396.8,230.5,401.4,517.5,110.1,null,null,null,null,null,309.5,null,null,null
37005,NC,Alleghany County,41000,6.6,23.81421708,34.12590859,27.152889,14.90698534,314.9,409.2,239.2,317.3,412.8,240.8,377.7,534.7,null,null,null,null,null,null,290.9,null,null,null
37007,NC,Anson County,42100,6.9,23.3382249,42.51318006,25.38724931,8.761345725,439.3,587.2,343.3,408.1,550.8,314.7,494.3,663.9,null,null,null,307.9,null,null,402.4,null,null,null
37009,NC,Ashe County,49500,6.7,19.87099355,31.54157708,29.74148707,18.8459423,304,398.3,232.7,305.5,401.4,232.4,385,460.9,null,null,null,null,null,null,null,null,null,null
37011,NC,Avery County,50600,6.4,17.38695016,31.75410215,30.4444958,20.41445189,334.7,388.2,271,337.8,397.5,273.7,359.3,null,null,null,null,null,null,null,278.7,null,null,null
37013,NC,Beaufort County,52800,7.1,19.41764863,32.18663738,30.06144074,18.33427325,349.4,444.4,270.4,337.1,429.3,267.6,390.8,525.5,null,null,null,null,null,null,307,null,null,null
37015,NC,Bertie County,41900,7.7,26.07058824,37.29747899,25.46554622,11.16638655,347.7,430.2,275,341.1,409.2,273.3,368.9,485.3,null,null,null,null,null,null,286.4,null,null,null
37017,NC,Bladen County,44600,9.1,25.22008887,33.01752327,30.65313993,11.10924792,489.5,629.3,380.9,461.9,603.5,351.3,543,646.1,137.1,70.9,161.4,453.9,552.2,369,422,152.9,null,null
37019,NC,Brunswick County,62700,7.7,14.15741948,28.7245036,32.46807568,24.65000123,311.4,388.7,247.3,319,405.4,247.7,322.5,389.4,104.2,null,null,132.6,null,null,299.2,null,null,null
37021,NC,Buncombe County,53900,4.6,11.8704315,25.31891063,30.08370667,32.72695119,277.2,358.1,218,272.2,353.6,213.1,455.5,556.2,139.4,112.8,169.9,null,null,null,381.5,135.5,null,null
37023,NC,Burke County,51100,6,23.35534243,30.34041801,30.06731248,16.23692708,362.7,453.4,289.1,369.9,468.8,289.6,392.2,319.7,null,null,167.6,null,null,null,343.3,null,null,null
37025,NC,Cabarrus County,64100,5.7,13.77589219,28.12405876,33.86917722,24.23087184,303,402.3,230.3,303.3,408.9,224.7,361.1,442.3,123.3,175,135.2,null,null,null,294.7,86.1,95,95
37027,NC,Caldwell County,51100,7.1,24.57888949,32.3919077,30.70921119,12.31999162,357.8,446.1,276.2,364.5,452,282,362.7,502.5,114.8,null,null,null,null,null,276.2,null,null,null
37029,NC,Camden County,79000,5.9,11.47943524,30.78575813,38.27501535,19.45979128,376.6,452.5,310.3,332.7,373.3,301.5,485.6,730.3,null,null,null,null,null,null,349.5,null,null,null
37031,NC,Carteret County,57500,6,11.494699,28.91957592,35.74244684,23.84327825,319.3,401.1,253.7,322.7,398.2,263.2,358.7,508.1,null,null,null,null,null,null,264.5,null,null,null
37033,NC,Caswell County,47200,7,25.09398496,35.65554511,29.66400376,9.586466165,300.6,394.2,235.9,301,397.3,230.1,360.6,490.7,null,null,null,null,null,null,273.7,null,null,null
37035,NC,Catawba County,51100,6.2,18.14768222,30.7163007,30.59145319,20.54456389,350.1,442.2,276.2,353.5,448.2,277.1,402.4,505.8,102.2,67.4,214.8,null,null,null,314.3,125,null,null
37037,NC,Chatham County,67700,4.7,14.48949598,23.98634045,24.82709432,36.69706925,197.4,244.4,166.5,189.1,231.9,161.5,308.2,424,73,102,89.7,206.6,null,null,242.5,54.3,null,null
37039,NC,Cherokee County,47800,6.9,16.96848081,32.83574785,34.59279561,15.60297572,395.7,503.7,283.2,392.1,501,281.5,530.4,null,null,null,null,null,null,null,null,null,null,null
37041,NC,Chowan County,48800,7.7,23.06486381,33.28434254,25.06368803,18.58710562,351.7,439.5,278.9,367.6,442.1,297.3,333.4,425.6,null,null,null,null,null,null,255.7,null,null,null
37043,NC,Clay County,41900,6.4,14.08541291,30.57627991,35.18137381,20.15693337,311.4,400.8,242,312.1,404.6,243.1,null,null,null,null,null,null,null,null,null,null,null,null
37045,NC,Cleveland County,50500,7.1,19.2236039,34.1199279,30.78472653,15.87174167,406.4,519.2,311.9,395.4,497.4,303.8,475,723.9,44.9,null,195,null,null,null,350.6,null,null,null
37047,NC,Columbus County,48000,8.3,21.88926577,31.24888424,35.21970876,11.64214124,615.7,720,509.8,596.7,713.6,470.3,649.1,696.3,108.9,null,null,552.6,779.5,394.5,563.1,null,null,null
37049,NC,Craven County,49800,6.7,12.65286427,27.67163774,37.85303919,21.8224588,323.7,431.1,250.7,311.7,417.8,229.2,386,532.8,84.4,null,null,null,null,null,296.4,null,null,null
37051,NC,Cumberland County,52000,7.8,10.9467425,26.59404751,40.07779884,22.38141115,369.1,484.8,285.6,370.9,493,280.8,398.6,515,151.4,127.5,143.1,426.4,535.9,342.4,314.8,160.5,144.8,144.8
37053,NC,Currituck County,73300,6.1,14.21123651,33.32924436,35.06501472,17.39450442,361.3,412.8,286.3,349.8,396.5,281.6,375.5,436.4,193.6,null,105,null,null,null,277.4,158.9,95.8,95.8
37055,NC,Dare County,69900,8.2,8.756385696,24.64878672,35.92353129,30.6712963,307.1,414,239.8,317.2,415.9,246.3,428.5,null,null,null,null,null,null,null,404.3,null,null,null
37057,NC,Davidson County,53500,6.1,20.68262499,34.14197956,28.00604473,17.16935073,346.4,445.1,267.5,356.6,457.1,274.1,345.4,439.7,88,134.1,240.1,null,null,null,275.2,65.8,null,null
37059,NC,Davie County,59500,5.7,15.60187598,32.56557235,27.06965433,24.76289734,280,347,234.9,274.1,334.6,230.1,368.1,502.9,90.7,null,177.1,null,null,null,281.3,null,null,null
37061,NC,Duplin County,43300,6.2,28.53962254,29.55186786,30.88513216,11.02337743,332.1,429,259.3,332.2,430.9,263,352.3,470.7,146.1,114.1,null,null,null,null,268.8,171.1,null,null
37063,NC,Durham County,67700,5,13.07133003,18.1118122,24.07840876,44.73844901,252.3,331.5,193.9,231.4,294.5,184.2,309.1,440.9,144.9,124.7,91.9,null,null,null,234.8,132.5,69.1,69.1
37065,NC,Edgecombe County,55300,10,21.85697501,36.33838923,31.44894253,10.35569323,352.2,463,265.1,352.5,463.8,270.3,359.3,477.1,null,null,null,null,null,null,279.5,null,null,null
37067,NC,Forsyth County,59500,5.8,12.83586227,27.09032708,28.44915339,31.62465726,281.4,367.3,220,264.3,347.4,204.3,344.6,474.8,84.3,95.6,156,null,null,null,274.5,81.3,142.7,142.7
37069,NC,Franklin County,75300,6.3,19.84775798,34.08067359,30.60749951,15.46406893,318.9,397,250.3,310.4,399.9,233.2,348.9,422.1,119.7,137.4,96.3,270.8,null,null,272,114,null,null
37071,NC,Gaston County,64100,6.6,19.34530004,30.06366135,32.5828423,18.00819631,363.4,474.7,274.8,371.2,483.9,279.4,371.3,515.2,61.7,92.6,111.2,null,null,null,288.2,48.4,78.7,78.7
37073,NC,Gates County,59000,5.8,17.05118962,36.46959865,34.87142514,11.60778659,321.9,406.3,283,355.3,403.6,318.6,317.7,392,null,null,null,null,null,null,300.2,null,null,null
37075,NC,Graham County,37000,13,21.06662236,35.37132414,30.65293238,12.90912112,360.4,420.2,278.2,350.9,406.2,276.8,388.3,null,null,null,null,null,null,null,null,null,null,null
37077,NC,Granville County,60800,5.3,19.96445786,32.78153756,31.53512829,15.71887628,285.7,339.6,238.2,250.4,307,205.1,356.8,428.7,84,117.3,260.3,null,null,null,289.9,54.1,null,null
37079,NC,Greene County,51400,6,23.95374449,32.04845815,32.39262115,11.60517621,342.9,472.3,251.4,345.7,465.6,243.4,353.6,513,null,null,null,null,null,null,274.3,null,null,null
37081,NC,Guilford County,54500,6.4,12.52668458,25.79771203,28.6598689,33.01573449,269.7,348.4,212.9,254.1,336.6,192.9,344.5,428.5,83.5,122.8,135,null,null,null,271.9,54,125.1,125.1
37083,NC,Halifax County,43100,9.4,23.97291438,35.59136044,28.70486845,11.73085673,348.7,452.6,271.4,339,432.2,266.4,367.6,485.4,null,null,null,358.2,null,null,284,null,null,null
37085,NC,Harnett County,51000,7.2,17.13457707,29.67411143,35.6345701,17.55674139,392.4,496.6,310.5,404.9,501.4,323.4,374.1,494.7,168.3,213.9,111.4,488.1,494.2,null,277.7,134,80.1,80.1
37087,NC,Haywood County,54800,5.6,15.56767247,29.69363708,32.28131787,22.45737258,383.8,491.1,291,390.4,499.9,295.9,423.8,507.9,null,null,null,332.6,null,292.6,368.5,null,null,null
37089,NC,Henderson County,53900,4.9,13.02609832,26.29050236,32.85031582,27.8330835,274.8,354.7,214,277.9,359.9,214.4,402.1,507.2,72.4,82.1,null,null,null,null,320.3,80,null,null
37091,NC,Hertford County,42500,7.2,23.84007604,31.12932929,30.166934,14.86366067,312.7,407.2,249.5,299,363.8,214.4,330.5,410.3,null,null,null,null,null,null,269.5,null,null,null
37093,NC,Hoke County,50300,8.1,16.98263889,28.71527778,37.89236111,16.40972222,352.5,438.6,284.2,325.1,398.3,244.2,401.8,524.6,101.1,72.7,421.6,397.4,487.7,328.5,315.8,89.4,null,null
37095,NC,Hyde County,47200,8.9,22.87787183,34.77629988,29.16565901,13.18016929,339.1,421.7,263.8,328.8,410.8,259.6,407,547,null,null,null,null,null,null,303.8,null,null,null
37097,NC,Iredell County,57900,6.1,15.05570978,29.30484694,32.67744598,22.9619973,307.1,379.6,252.4,301.1,373.4,246.5,372.5,464.5,121.6,135,134.9,null,null,null,305.7,88,86.1,86.1
37099,NC,Jackson County,52600,6.5,16.71398155,27.4978314,28.76744736,27.02073969,303.8,372.4,250.2,302.3,376.4,246.2,378.8,486.6,null,null,null,373.5,408.7,310.7,291.7,null,null,null
37101,NC,Johnston County,75300,5.5,16.84175909,30.08696764,33.15275976,19.91851351,367.9,457.6,296.1,388.6,480.9,312.7,316.8,397.8,117.4,170.1,108.4,133.1,null,null,260.3,80.9,null,null
37103,NC,Jones County,48800,6.5,17.99332035,36.18146396,34.51155024,11.31366546,343.5,433,257.6,336.5,418.2,266.1,382.2,528.6,122.2,null,null,null,null,null,282.1,null,null,null
37105,NC,Lee County,56700,7.9,19.8929808,28.75878712,31.30836219,20.0398699,342,434.5,263.9,346,438.1,265.4,369.4,501,131.3,235.5,null,null,null,null,274.6,46,null,null
37107,NC,Lenoir County,45000,6.9,22.19633696,31.25975861,32.46177105,14.08213339,365.1,494.2,252,356.2,448.2,251.9,373.6,545.1,118.7,null,null,null,null,null,291.4,null,null,null
37109,NC,Lincoln County,51300,6,17.06960926,30.32050571,33.31300137,19.29688366,368.4,420.6,313.5,370.9,437.3,307.2,383.3,409.8,128.7,102.8,null,null,null,null,314.3,138.1,null,null
37111,NC,McDowell County,50200,6.2,19.3970796,36.98853823,29.27932171,14.33506045,336.3,469.7,232,334.1,466,231.9,452.2,692.6,null,null,null,null,null,null,379,null,null,null
37113,NC,Macon County,49600,6.4,14.71475046,31.55597874,33.29762755,20.43164326,322.8,414.1,262.8,325.1,414.4,262.3,467.5,660.4,null,null,null,479.2,514.5,340.9,299.5,null,null,null
37115,NC,Madison County,53900,6,19.75240715,33.20495186,28.86519945,18.17744154,355.7,443.7,287.6,360.4,451,290.1,444.9,527.5,null,null,null,null,null,null,379.9,null,null,null
37117,NC,Martin County,46000,7.6,20.05858231,35.88166374,32.09724663,11.96250732,365.8,455.2,281.5,358.5,442.9,290.8,367.2,491,null,null,null,null,null,null,283.6,null,null,null
37119,NC,Mecklenburg County,64100,5.8,11.18153175,19.75039508,28.73454878,40.33352439,254.8,341.5,195.5,234.6,323.7,171.9,332.3,431.2,131.1,169.3,150.7,296.5,null,null,272,103.4,92.8,92.8
37121,NC,Mitchell County,44300,7.5,19.50467125,36.5943945,27.2254539,16.67548035,361.8,480.9,257.6,368.7,489.3,261,489.1,null,null,null,null,null,null,null,null,null,null,null
37123,NC,Montgomery County,46500,6.2,28.3751398,28.35916281,28.62012036,14.64557704,330.1,454.1,232.5,327.7,451.8,229.4,402.8,567.8,null,null,null,null,null,null,293.1,null,null,null
37125,NC,Moore County,63600,5.9,10.25096373,25.76351192,33.62127291,30.36425144,261.2,353.5,194.1,259.4,351.6,189.1,388.2,518.5,110.3,73.3,51.5,315.7,456.2,177.1,310,114.3,null,null
37127,NC,Nash County,55300,7.7,18.26897799,33.53951784,29.25139561,18.94010856,344.3,458.1,256.7,339.1,452.1,248.7,354.6,467.5,128.5,138.1,109.6,311.2,null,null,257.8,118,null,null
37129,NC,New Hanover County,62700,5.7,9.63822835,21.51697015,32.25827674,36.58652476,301.8,367.8,247.3,292.9,355,240.9,404,477,129.6,177,null,null,null,null,316.7,98.5,null,null
37131,NC,Northampton County,42800,7.8,28.73438001,35.55270747,26.98494072,8.727971804,304.1,353.5,261.7,270.1,308.1,240,351.8,452.1,null,null,null,326.6,null,null,292.5,null,null,null
37133,NC,Onslow County,48800,5.9,10.42918781,29.43669779,41.81456565,18.31954875,316.4,390.3,254.5,323,390.9,263.7,339,449.8,121.4,96.1,59.1,null,null,null,255.4,123.1,null,null
37135,NC,Orange County,67700,4.5,9.500331964,15.76831337,19.52443013,55.20692453,227.8,294.2,185.9,225,284.6,184.7,323.8,463.2,67.8,149.8,91.4,null,null,null,234.8,17,61.8,61.8
37137,NC,Pamlico County,54900,6.5,14.99089622,33.60307506,33.30973093,18.09629779,334.8,432.1,257.4,322.1,413.6,252,424.5,569,null,null,null,null,null,null,330.9,null,null,null
37139,NC,Pasquotank County,58200,7.8,17.77752416,28.32686601,32.78931751,21.10629232,507.9,582.8,429.1,508,623.6,371.8,507.9,487.7,null,null,null,null,null,null,477.8,null,null,null
37141,NC,Pender County,57500,6.9,14.01168559,33.13030537,33.10550105,19.75250799,288.5,349.7,241.3,291.7,357.9,241,331.3,416.4,105.5,null,null,206.3,null,288.9,290.9,128.9,null,null
37143,NC,Perquimans County,51900,7.6,15.19557649,36.10485357,31.33319681,17.36637313,403.3,492.7,330.8,402.6,488.5,340.7,447.6,455.3,null,null,null,null,null,null,361.7,null,null,null
37145,NC,Person County,58200,7.5,17.89562723,36.03030414,31.59501306,14.47905557,308.7,374,238.5,290.1,349.8,221.3,340.5,450.8,103.6,null,null,null,null,null,263.5,null,null,null
37147,NC,Pitt County,57600,6.3,14.67920488,25.4009939,32.3087956,27.61100562,323.9,453.8,244.5,313.8,452,222.8,366.5,495.5,99.5,23,null,null,null,null,282.8,null,null,null
37149,NC,Polk County,59400,5.2,13.86989646,31.145406,27.97421371,27.01048382,279,373.5,222.6,282.4,376.9,222.2,403,511.6,97.7,null,140.7,null,null,null,318.2,118.4,null,null
37151,NC,Randolph County,54500,6.4,22.23592617,34.93843677,29.26082321,13.56481385,362.7,463.7,278.9,373,478.5,286.2,334.2,437.5,75.5,103.5,244.4,null,null,null,267.1,73.4,null,null
37153,NC,Richmond County,41300,8.7,21.85130958,36.03709126,30.12851798,11.98308118,451.9,580.9,353.5,464.9,612.9,342.5,458.4,569.4,null,null,null,144.6,363.7,175.4,390.7,null,null,null
37155,NC,Robeson County,33700,9.2,29.14299441,31.58008528,26.36358177,12.91333854,420,520.2,344.1,443.4,548.1,360.7,406.7,556.3,138.1,256.5,314.4,420.2,479.7,367.7,301.9,71.3,348.6,348.6
37157,NC,Rockingham County,51000,7.3,21.91893623,34.74793376,30.29522096,13.03790905,371.1,465.3,290,383.7,466.4,311.6,344.5,474.3,82.3,111.2,139.1,null,null,null,270.3,null,null,null
37159,NC,Rowan County,48900,6.9,19.61129982,33.37704777,30.3489272,16.6627252,354.1,444,281.6,358.9,438.3,292.7,382.8,542.3,88.9,174.5,null,null,null,null,302.3,null,null,null
37161,NC,Rutherford County,41300,8.3,19.37309257,31.25211936,33.4371821,15.93760597,394.4,510.2,307.1,394,518.1,299.4,455.5,541.1,136.6,null,151.9,null,null,null,376.5,null,null,null
37163,NC,Sampson County,47100,6.3,25.04451461,33.36103131,28.38251703,13.21193704,346.9,457.6,270.1,360.7,475.3,275.6,353.6,479,171.1,108.5,126,376.9,319.2,334.8,291.5,243,null,null
37165,NC,Scotland County,39600,11.6,22.37163814,35.34693533,27.77168873,14.5097378,374.3,566.3,256,355.6,543.1,239.3,446.7,645.5,null,null,null,352.8,479.9,215.6,333.1,null,null,null
37167,NC,Stanly County,61800,5.9,19.54050963,33.74625812,30.86714206,15.84609019,436.6,529.7,348.3,434.5,511.8,354.4,407.5,595.9,96.8,168,632.4,null,null,null,312.6,null,null,null
37169,NC,Stokes County,59500,5.9,19.92447402,39.92687167,27.85470239,12.29395193,299.1,364.1,243.6,299.1,358.6,246.9,343.6,451.1,86.5,112.5,147,null,null,null,272.7,null,null,null
37171,NC,Surry County,46200,6,24.39919173,30.02962353,30.75745983,14.81372491,317.4,398.5,254.5,322.5,400.8,260.6,368.5,514.9,93.7,null,null,null,null,null,277.6,null,null,null
37173,NC,Swain County,51100,8.7,19.68487613,29.79164507,32.09287862,18.43060019,358.6,393.6,297.9,347.5,375.4,293.2,331.6,384.9,null,null,null,442.5,608.2,312.2,null,null,null,null
37175,NC,Transylvania County,56000,5.7,11.6709786,29.97823498,31.09112562,27.25966079,251.7,335.1,202.8,251.8,335.6,199.8,399.1,526.2,128.5,103.4,146.9,276.5,null,null,319,142.8,null,null
37177,NC,Tyrrell County,40100,9.7,26.58823529,38.20588235,25.02941176,10.17647059,347.9,383,272.8,325.3,397.6,264.2,409.7,489.1,null,null,null,null,null,null,299.8,null,null,null
37179,NC,Union County,64100,5.1,13.04993252,26.44280384,29.73168215,30.77558149,333.7,392.8,285.6,335.7,392.8,286.1,380.3,475.3,125.4,187.6,173.3,null,null,null,317.1,93.5,95.3,95.3
37181,NC,Vance County,43600,9.1,25.28992879,35.79857579,27.73143438,11.18006104,354.1,479,267.6,335.3,464.6,240.3,399.8,507.4,null,null,null,null,null,null,326.5,null,null,null
37183,NC,Wake County,75300,4.8,8.296168417,17.13336896,26.93445958,47.63600304,236.3,293.7,192.1,234.4,294.2,186.7,288.9,363.5,99.9,113.3,112.1,null,null,null,243.8,87.8,78.4,78.4
37185,NC,Warren County,42900,8.6,25.22401132,33.30863033,27.47423028,13.99312807,354,465.1,271.4,335,433.7,255,385.2,499.9,null,null,null,365.9,null,null,304.8,null,null,null
37187,NC,Washington County,43600,9.4,19.16489421,37.69170491,31.1429531,12.00044778,365.9,458.1,296.2,360.6,430.1,299.2,390.1,521.8,null,null,null,null,null,null,297.2,null,null,null
37189,NC,Watauga County,59600,5,10.71543841,21.48825533,29.38138784,38.41491841,274.7,313.4,245.9,275.4,323.3,242.2,400.5,365.4,null,null,null,null,null,null,275.7,null,null,null
37191,NC,Wayne County,54000,6.2,18.32524424,29.9622509,35.88171113,15.83079373,335.6,420.3,266.3,341.7,448.2,263,347.8,435.6,143.5,140.9,null,null,null,null,267.4,112.7,null,null
37193,NC,Wilkes County,42500,6.4,26.50276583,32.27207539,29.1600082,12.06515058,313,420.6,238,309.8,420.1,232.9,403.3,531.1,null,null,null,null,null,null,312.7,null,null,null
37195,NC,Wilson County,45800,9.2,21.76240668,31.97117611,28.2422244,18.0241928,343.6,455.1,256.5,353.3,468.6,249.1,346.2,455.3,133.7,99.9,null,null,null,null,272.7,null,null,null
37197,NC,Yadkin County,59500,5.5,21.96509863,35.78528073,30.02655539,12.22306525,327.9,430.8,236.9,340,443,239.5,378.4,509.1,87.2,null,null,null,null,null,291.2,null,null,null
37199,NC,Yancey County,44900,6.6,17.40862769,35.57581794,30.61834342,16.39721094,294.3,382.2,230.2,296.3,387.3,227.9,468.8,588.3,null,null,null,null,null,null,378.9,null,null,null
38001,ND,Adams County,53400,2.6,8.911449521,37.61985336,32.14890017,21.31979695,233.7,390.6,200.5,252.5,415.7,193.8,null,null,null,null,null,961.7,1537.5,null,null,null,null,null
38003,ND,Barnes County,63300,3,10.51958024,34.00307141,29.33196826,26.14538009,257.5,336.4,196.3,259,341.2,195.4,null,null,null,null,null,null,null,null,null,null,null,null
38005,ND,Benson County,36800,6.3,18.02129317,32.66683978,38.19787068,11.11399636,428.2,481.8,312.4,395.5,458.9,313.7,null,null,null,null,null,null,null,null,null,null,null,null
38007,ND,Billings County,65100,2.9,10.76923077,36.15384615,30.46153846,22.61538462,278.5,390.4,223.6,279.9,383,215.5,null,null,null,null,null,null,null,null,null,null,null,null
38009,ND,Bottineau County,64500,3.3,12.29843045,26.74693614,39.21737261,21.7372608,278.3,394.6,252.4,315.1,367.1,250.2,null,null,null,null,null,565.9,null,497.9,null,null,null,null
38011,ND,Bowman County,67900,1.8,12.14254289,30.84029916,35.15178179,21.86537615,362.9,422.5,210.2,365.4,439.6,210.7,null,null,null,null,null,null,null,null,null,null,null,null
38013,ND,Burke County,66200,2.5,10.65956029,37.64157229,36.242505,15.45636243,277.2,321.7,235.6,272.4,310.9,235.5,null,null,null,null,null,null,null,null,null,null,null,null
38015,ND,Burleigh County,75300,2.4,7.134268537,23.94425214,35.89542722,33.0260521,209.2,243.2,183.3,206.6,243.6,177.3,null,null,null,null,null,null,null,null,null,null,null,null
38017,ND,Cass County,73800,2.4,5.442805419,20.83973484,36.69005232,37.02740742,250.4,327.9,189.9,250.9,332.1,189.8,null,null,null,null,null,null,null,null,null,null,null,null
38019,ND,Cavalier County,60700,2.8,12.62491672,30.01332445,40.83944037,16.52231845,304.8,384,276.2,302.7,392.1,282.8,null,null,null,null,null,null,null,null,null,null,null,null
38021,ND,Dickey County,56700,2,13.84786849,29.45110059,33.24045695,23.46057398,302,383.9,231.7,306.8,390.8,235.4,null,null,null,null,null,null,null,null,null,null,null,null
38023,ND,Divide County,69100,1.5,9.129129129,32.55255255,37.41741742,20.9009009,294.7,337.8,250.1,296,332.3,256.1,null,null,null,null,null,null,null,null,null,null,null,null
38025,ND,Dunn County,69200,1.2,10.30372933,34.87120338,37.40868897,17.41637832,310.2,397.4,236.7,304.3,385.5,229.2,null,null,null,null,null,395.9,null,null,null,null,null,null
38027,ND,Eddy County,50900,5.4,14.62585034,29.93197279,36.96145125,18.48072562,394.1,464,338.9,382.1,441,339.5,null,null,null,null,null,null,null,null,null,null,null,null
38029,ND,Emmons County,48300,5.5,18.89703047,33.089086,33.05052063,14.9633629,319.1,404.5,196.3,240.4,307.7,175.9,null,null,null,null,null,675,970.4,410.7,null,null,null,null
38031,ND,Foster County,58800,3,12.406639,33.31950207,35.56016598,18.71369295,329.4,384.9,290.7,333.6,390.6,294.1,null,null,null,null,null,null,null,null,null,null,null,null
38033,ND,Golden Valley County,50500,2.1,8.691756272,30.10752688,41.12903226,20.07168459,289.1,339.5,226,268.2,305.3,210,null,null,null,null,null,null,null,null,null,null,null,null
38035,ND,Grand Forks County,67700,2.7,7.066708068,24.31040729,35.18346013,33.43942452,292.8,390.9,213.4,294.6,392,215.9,null,null,null,null,null,null,null,null,null,null,null,null
38037,ND,Grant County,56900,2.7,13.93396754,37.38108562,33.40794628,15.27700056,372.1,425.4,235.5,313.7,379.1,197.9,null,null,null,null,null,934.6,1349,null,null,null,null,null
38039,ND,Griggs County,54800,2.3,14.78307445,36.04713444,33.5832887,15.58650241,322.8,369,264.1,327.7,375.2,265,null,null,null,null,null,null,null,null,null,null,null,null
38041,ND,Hettinger County,52700,2,13.55214399,34.46267867,33.9862361,17.99894124,322.3,425.3,214.3,315.1,424.6,213,null,null,null,null,null,null,null,null,null,null,null,null
38043,ND,Kidder County,51000,3.8,17.67288694,30.29637761,33.58946213,18.44127333,219.5,263.2,196.3,217.8,264.3,192.3,null,null,null,null,null,null,null,null,null,null,null,null
38045,ND,LaMoure County,64800,2.4,13.27922078,31.26623377,34.74025974,20.71428571,293.2,365.5,234.9,295.4,369.7,235.4,null,null,null,null,null,null,null,null,null,null,null,null
38047,ND,Logan County,55500,2.9,24.29456297,32.4845148,30.35099794,12.86992429,288.9,355.4,233.6,290.9,356.8,236.3,null,null,null,null,null,null,null,null,null,null,null,null
38049,ND,McHenry County,57800,4.1,14.09869084,37.10976838,33.1570997,15.63444109,278.9,337.8,224.3,272.4,331.4,219.4,null,null,null,null,null,null,null,null,null,null,null,null
38051,ND,McIntosh County,49100,2.9,25.42064575,29.14961346,26.87585266,18.55388813,323.6,410,241.6,324.5,410.1,242.7,null,null,null,null,null,null,null,null,null,null,null,null
38053,ND,McKenzie County,62600,1.5,11.11876867,26.34964392,42.33861705,20.19297037,353.7,405,298.8,310.4,360.5,256.9,null,null,null,null,null,633.8,754.2,542.5,null,null,null,null
